tGroup,round,epoch,layer,neuron,type,weight,value
1-2,0,700,0,9,N,36,0.7712957294190269
1-2,0,700,0,9,N,37,0.15333828150171808
1-2,0,700,0,9,N,38,-0.12625231329781972
1-2,0,700,0,9,N,39,-0.5540443172755013
1-2,0,700,0,9,N,40,0.5076414410109641
1-2,0,700,0,9,N,41,-0.6483264379506223
1-2,0,700,0,9,N,42,-0.5554801808984483
1-2,0,700,0,9,N,43,-0.698663075905534
1-2,0,700,0,9,N,44,-0.4476273108992245
1-2,0,700,0,9,N,45,0.24003204280443488
1-2,0,700,0,9,N,46,0.408660851363355
1-2,0,700,0,9,N,47,-0.20981968149717295
1-2,0,700,0,9,N,48,-0.640578101959095
1-2,0,700,0,9,N,49,-0.42420658346468265
1-2,0,700,0,9,N,50,0.8054579621773343
1-2,0,700,0,9,N,51,0.14205402876299278
1-2,0,700,0,9,N,52,-0.5152289950137843
1-2,0,700,0,9,N,53,0.45641439049504884
1-2,0,700,0,9,N,54,-0.33288524415174003
1-2,0,700,0,9,N,55,0.016699415454288248
1-2,0,700,0,10,N,0,-0.42341832802135104
1-2,0,700,0,10,N,1,0.305341504392374
1-2,0,700,0,10,N,2,0.17055678220296455
1-2,0,700,0,10,N,3,0.06647988650896126
1-2,0,700,0,10,N,4,0.5685090718562411
1-2,0,700,0,10,N,5,-0.3729582124855885
1-2,0,700,0,10,N,6,0.8269032515272692
1-2,0,700,0,10,N,7,0.5959723314291612
1-2,0,700,0,10,N,8,0.2599850292553167
1-2,0,700,0,10,N,9,0.13388734712611428
1-2,0,700,0,10,N,10,0.42659406502631464
1-2,0,700,0,10,N,11,-0.7667869976480158
1-2,0,700,0,10,N,12,-0.07259707697248342
1-2,0,700,0,10,N,13,0.35718208021251824
1-2,0,700,0,10,N,14,0.784138974350599
1-2,0,700,0,10,N,15,0.15099123264971448
1-2,0,700,0,10,N,16,0.18509130777776794
1-2,0,700,0,10,N,17,-0.22704885299057054
1-2,0,700,0,10,N,18,0.34683037596084487
1-2,0,700,0,10,N,19,0.11004796974348055
1-2,0,700,0,10,N,20,-0.15208228292156398
1-2,0,700,0,10,N,21,0.17359364199475358
1-2,0,700,0,10,N,22,-0.5436591647513648
1-2,0,700,0,10,N,23,0.06300915317827202
1-2,0,700,0,10,N,24,-0.7901075351632242
1-2,0,700,0,10,N,25,0.03972005876461404
1-2,0,700,0,10,N,26,-0.3797700240848258
1-2,0,700,0,10,N,27,-0.16504972595340758
1-2,0,700,0,10,N,28,-0.37669958785775104
1-2,0,700,0,10,N,29,-0.6691610524074982
1-2,0,700,0,10,N,30,0.01654844401219091
1-2,0,700,0,10,N,31,-0.18900532197530295
1-2,0,700,0,10,N,32,0.21611581870212626
1-2,0,700,0,10,N,33,-0.6694012355096203
1-2,0,700,0,10,N,34,-0.6848538720324496
1-2,0,700,0,10,N,35,0.3127388226849483
1-2,0,700,0,10,N,36,0.010482760792466185
1-2,0,700,0,10,N,37,-0.36262814126196935
1-2,0,700,0,10,N,38,0.06885201279921782
1-2,0,700,0,10,N,39,-0.24456530991294922
1-2,0,700,0,10,N,40,-0.23682813979071923
1-2,0,700,0,10,N,41,-0.2013264501750601
1-2,0,700,0,10,N,42,0.5113047976030228
1-2,0,700,0,10,N,43,-0.07587523839942317
1-2,0,700,0,10,N,44,-0.2890835363817434
1-2,0,700,0,10,N,45,0.017518025480733057
1-2,0,700,0,10,N,46,0.2677312575824758
1-2,0,700,0,10,N,47,-0.0979597217389034
1-2,0,700,0,10,N,48,-0.3457789158613148
1-2,0,700,0,10,N,49,-0.0022554293373677837
1-2,0,700,0,10,N,50,-0.11965758580943452
1-2,0,700,0,10,N,51,0.6344230961470066
1-2,0,700,0,10,N,52,0.4484139640228922
1-2,0,700,0,10,N,53,-0.7086718247298578
1-2,0,700,0,10,N,54,-0.3993756605242049
1-2,0,700,0,10,N,55,-0.012165473744547814
1-2,0,700,0,11,N,0,-0.4619550785350062
1-2,0,700,0,11,N,1,0.385780819755204
1-2,0,700,0,11,N,2,0.2708545451285073
1-2,0,700,0,11,N,3,-0.11884869089479871
1-2,0,700,0,11,N,4,0.7706455085271343
1-2,0,700,0,11,N,5,-0.4685465962564013
1-2,0,700,0,11,N,6,0.581493954658186
1-2,0,700,0,11,N,7,0.3685861531354819
1-2,0,700,0,11,N,8,-0.8056380557576137
1-2,0,700,0,11,N,9,0.5167746437382896
1-2,0,700,0,11,N,10,0.42271746342159416
1-2,0,700,0,11,N,11,0.5178251524835437
1-2,0,700,0,11,N,12,-0.28316568806026204
1-2,0,700,0,11,N,13,-0.8653562002400617
1-2,0,700,0,11,N,14,-0.29023692474990476
1-2,0,700,0,11,N,15,0.015139565807952282
1-2,0,700,0,11,N,16,-0.061092670845307694
1-2,0,700,0,11,N,17,-0.3937994195020671
1-2,0,700,0,11,N,18,0.3404721777728145
1-2,0,700,0,11,N,19,-0.5729593093961214
1-2,0,700,0,11,N,20,0.820741876819174
1-2,0,700,0,11,N,21,0.2770143520686785
1-2,0,700,0,11,N,22,0.13326036600205027
1-2,0,700,0,11,N,23,-0.11039682535940483
1-2,0,700,0,11,N,24,0.042633622763292967
1-2,0,700,0,11,N,25,0.834243894135993
1-2,0,700,0,11,N,26,0.0210835221407678
1-2,0,700,0,11,N,27,0.18943791952541464
1-2,0,700,0,11,N,28,-0.8972538790329626
1-2,0,700,0,11,N,29,-0.5434507904256319
1-2,0,700,0,11,N,30,0.5171199785830036
1-2,0,700,0,11,N,31,-0.29940250717948325
1-2,0,700,0,11,N,32,-0.11611745284952724
1-2,0,700,0,11,N,33,-0.12224407017944969
1-2,0,700,0,11,N,34,0.9041621254296803
1-2,0,700,0,11,N,35,0.21962706148437505
1-2,0,700,0,11,N,36,-0.3940823257921647
1-2,0,700,0,11,N,37,-0.06004066909694613
1-2,0,700,0,11,N,38,0.32698611102462405
1-2,0,700,0,11,N,39,-0.51273131905753
1-2,0,700,0,11,N,40,-0.15675137099631664
1-2,0,700,0,11,N,41,0.5471748310041123
1-2,0,700,0,11,N,42,0.7283644199997312
1-2,0,700,0,11,N,43,-0.6061453648815938
1-2,0,700,0,11,N,44,-0.9390882807853699
1-2,0,700,0,11,N,45,0.2887213366483764
1-2,0,700,0,11,N,46,0.29359666866118433
1-2,0,700,0,11,N,47,0.1739278016344129
1-2,0,700,0,11,N,48,0.0731992510537615
1-2,0,700,0,11,N,49,-0.014790758051886382
1-2,0,700,0,11,N,50,0.08910206565380376
1-2,0,700,0,11,N,51,-0.24978011678187204
1-2,0,700,0,11,N,52,-0.6458591528133932
1-2,0,700,0,11,N,53,-0.35770664236040034
1-2,0,700,0,11,N,54,0.09309700554833587
1-2,0,700,0,11,N,55,0.420718163787318
1-2,0,700,0,12,N,0,0.5574462210001563
1-2,0,700,0,12,N,1,-0.5869608528363772
1-2,0,700,0,12,N,2,-0.23206137542973185
1-2,0,700,0,12,N,3,0.308787012945218
1-2,0,700,0,12,N,4,0.11039354498256737
1-2,0,700,0,12,N,5,0.8530340651562994
1-2,0,700,0,12,N,6,0.21487656601820887
1-2,0,700,0,12,N,7,-0.2604102232616818
1-2,0,700,0,12,N,8,0.21008976237409085
1-2,0,700,0,12,N,9,0.22742449641937548
1-2,0,700,0,12,N,10,-0.42794293279562445
1-2,0,700,0,12,N,11,-0.20126420752863236
1-2,0,700,0,12,N,12,-0.3179211038233887
1-2,0,700,0,12,N,13,-0.13925792756761196
1-2,0,700,0,12,N,14,-0.44108654484506465
1-2,0,700,0,12,N,15,0.23196624320362783
1-2,0,700,0,12,N,16,-0.5005120946028675
1-2,0,700,0,12,N,17,-0.1680838947895772
1-2,0,700,0,12,N,18,-0.4042740238739862
1-2,0,700,0,12,N,19,-0.3111447991861159
1-2,0,700,0,12,N,20,-0.1767839921919534
1-2,0,700,0,12,N,21,0.06713393553165782
1-2,0,700,0,12,N,22,-0.06821683010332963
1-2,0,700,0,12,N,23,0.44417908694879693
1-2,0,700,0,12,N,24,-0.4595887004368904
1-2,0,700,0,12,N,25,0.3435895423842873
1-2,0,700,0,12,N,26,0.0674323029135672
1-2,0,700,0,12,N,27,-0.358738853836981
1-2,0,700,0,12,N,28,-0.6070017834856442
1-2,0,700,0,12,N,29,0.09343394379830758
1-2,0,700,0,12,N,30,-0.3080595678842103
1-2,0,700,0,12,N,31,0.04596992550162171
1-2,0,700,0,12,N,32,0.7301557401938711
1-2,0,700,0,12,N,33,-0.10672454516423566
1-2,0,700,0,12,N,34,0.10437252409680695
1-2,0,700,0,12,N,35,0.6665386136650615
1-2,0,700,0,12,N,36,0.2485930362514486
1-2,0,700,0,12,N,37,-0.5556599535857352
1-2,0,700,0,12,N,38,0.42853689135330064
1-2,0,700,0,12,N,39,0.7814944188969394
1-2,0,700,0,12,N,40,0.460874008510783
1-2,0,700,0,12,N,41,-0.5312172566029951
1-2,0,700,0,12,N,42,-0.3927393398899367
1-2,0,700,0,12,N,43,-0.24032361125441534
1-2,0,700,0,12,N,44,-0.03427089090124688
1-2,0,700,0,12,N,45,-0.1631829408855141
1-2,0,700,0,12,N,46,-0.31004962658068663
1-2,0,700,0,12,N,47,-0.3815666756757625
1-2,0,700,0,12,N,48,-0.6380104288905201
1-2,0,700,0,12,N,49,-0.057487290586212984
1-2,0,700,0,12,N,50,-0.4387367062594618
1-2,0,700,0,12,N,51,0.054212322813295466
1-2,0,700,0,12,N,52,-0.6941794993572123
1-2,0,700,0,12,N,53,-0.04602928985589859
1-2,0,700,0,12,N,54,0.10667220567001097
1-2,0,700,0,12,N,55,-0.12479107154610211
1-2,0,700,0,13,N,0,0.07873066492071455
1-2,0,700,0,13,N,1,0.019165687617145162
1-2,0,700,0,13,N,2,0.34651442779662456
1-2,0,700,0,13,N,3,-0.4443031975773025
1-2,0,700,0,13,N,4,-0.3421498657456513
1-2,0,700,0,13,N,5,-0.6815089900725266
1-2,0,700,0,13,N,6,-0.2596365830442735
1-2,0,700,0,13,N,7,-0.21661526420419736
1-2,0,700,0,13,N,8,-0.2615598334151587
1-2,0,700,0,13,N,9,0.8725451331732105
1-2,0,700,0,13,N,10,0.2946461488542606
1-2,0,700,0,13,N,11,-0.17370608418381547
1-2,0,700,0,13,N,12,-0.2626368554863925
1-2,0,700,0,13,N,13,-0.07598337637747721
1-2,0,700,0,13,N,14,0.5040356142374787
1-2,0,700,0,13,N,15,-0.14774551804463137
1-2,0,700,0,13,N,16,0.12259091707142464
1-2,0,700,0,13,N,17,0.11801828868186323
1-2,0,700,0,13,N,18,0.7833134657034676
1-2,0,700,0,13,N,19,0.6227958740028133
1-2,0,700,0,13,N,20,0.005819016974391052
1-2,0,700,0,13,N,21,-0.4220552623829609
1-2,0,700,0,13,N,22,-0.16894968657070242
1-2,0,700,0,13,N,23,0.5964067955296329
1-2,0,700,0,13,N,24,0.26731888794211134
1-2,0,700,0,13,N,25,-0.09090511940173329
1-2,0,700,0,13,N,26,0.20082842384192143
1-2,0,700,0,13,N,27,-0.8159731363341499
1-2,0,700,0,13,N,28,-0.5814667625834432
1-2,0,700,0,13,N,29,-0.2470706638047654
1-2,0,700,0,13,N,30,0.6505777721189476
1-2,0,700,0,13,N,31,0.24789871287261844
1-2,0,700,0,13,N,32,0.24999784923596324
1-2,0,700,0,13,N,33,-0.29913440356461424
1-2,0,700,0,13,N,34,-0.44658929007805725
1-2,0,700,0,13,N,35,-0.18482644379258925
1-2,0,700,0,13,N,36,-0.02903247609304851
1-2,0,700,0,13,N,37,0.48624528336268974
1-2,0,700,0,13,N,38,0.4928083486984645
1-2,0,700,0,13,N,39,-0.4908028836346816
1-2,0,700,0,13,N,40,-0.4011337507588888
1-2,0,700,0,13,N,41,-0.03735800977953232
1-2,0,700,0,13,N,42,0.08462807532332435
1-2,0,700,0,13,N,43,0.6525038845765285
1-2,0,700,0,13,N,44,-0.027428744684135205
1-2,0,700,0,13,N,45,-0.3812647608221597
1-2,0,700,0,13,N,46,-0.10134577651998167
1-2,0,700,0,13,N,47,-0.06501523046194774
1-2,0,700,0,13,N,48,0.4245597595165924
1-2,0,700,0,13,N,49,0.08610985334258284
1-2,0,700,0,13,N,50,-0.6460176126542267
1-2,0,700,0,13,N,51,0.39031056639051404
1-2,0,700,0,13,N,52,0.5127533944068843
1-2,0,700,0,13,N,53,0.08508020107917802
1-2,0,700,0,13,N,54,-0.5107800942219711
1-2,0,700,0,13,N,55,0.5022402751374507
1-2,0,700,0,14,N,0,-0.11475546265909399
1-2,0,700,0,14,N,1,-0.6303713933916686
1-2,0,700,0,14,N,2,-0.608715495319411
1-2,0,700,0,14,N,3,0.26605485433443915
1-2,0,700,0,14,N,4,-0.13275962698886307
1-2,0,700,0,14,N,5,0.31206947375118704
1-2,0,700,0,14,N,6,0.6596812955525893
1-2,0,700,0,14,N,7,-0.10628588490859082
1-2,0,700,0,14,N,8,-0.5588609982762905
1-2,0,700,0,14,N,9,0.82756906418635
1-2,0,700,0,14,N,10,0.395971541650887
1-2,0,700,0,14,N,11,-0.027385815160704714
1-2,0,700,0,14,N,12,-0.2999099385623401
1-2,0,700,0,14,N,13,-0.04641187470532858
1-2,0,700,0,14,N,14,0.2520213227488213
1-2,0,700,0,14,N,15,-0.005323091506379409
1-2,0,700,0,14,N,16,0.04848564990850234
1-2,0,700,0,14,N,17,-0.19173068763455056
1-2,0,700,0,14,N,18,0.3873669843345904
1-2,0,700,0,14,N,19,-0.06726092852365402
1-2,0,700,0,14,N,20,0.10795559615021531
1-2,0,700,0,14,N,21,-0.28726476656466454
1-2,0,700,0,14,N,22,0.4921471184527779
1-2,0,700,0,14,N,23,0.7406935273882463
1-2,0,700,0,14,N,24,0.07311005559267858
1-2,0,700,0,14,N,25,0.364984347602915
1-2,0,700,0,14,N,26,-0.10747332556205878
1-2,0,700,0,14,N,27,-0.1418764303041244
1-2,0,700,0,14,N,28,-0.48581940260586576
1-2,0,700,0,14,N,29,0.28559911502559016
1-2,0,700,0,14,N,30,-0.32471543503546185
1-2,0,700,0,14,N,31,-0.7220694598614796
1-2,0,700,0,14,N,32,0.6253155206807635
1-2,0,700,0,14,N,33,0.21647594606631254
1-2,0,700,0,14,N,34,-0.015370292832033233
1-2,0,700,0,14,N,35,-0.1417855600040149
1-2,0,700,0,14,N,36,0.36477223822105315
1-2,0,700,0,14,N,37,-0.20627411870897425
1-2,0,700,0,14,N,38,-0.404800328602428
1-2,0,700,0,14,N,39,-0.28472147644907053
1-2,0,700,0,14,N,40,0.3664048803211227
1-2,0,700,0,14,N,41,-0.37803706680490834
1-2,0,700,0,14,N,42,-0.09560253569169509
1-2,0,700,0,14,N,43,-0.14448822766325797
1-2,0,700,0,14,N,44,0.1229709574470914
1-2,0,700,0,14,N,45,-0.08132368015777108
1-2,0,700,0,14,N,46,0.023212471609124652
1-2,0,700,0,14,N,47,0.3503242998002039
1-2,0,700,0,14,N,48,0.04507366451304629
1-2,0,700,0,14,N,49,-0.09853408162386601
1-2,0,700,0,14,N,50,0.4172579938530243
1-2,0,700,0,14,N,51,-0.2878890369704156
1-2,0,700,0,14,N,52,0.5228714783455952
1-2,0,700,0,14,N,53,0.45635798155729623
1-2,0,700,0,14,N,54,0.5869876333895567
1-2,0,700,0,14,N,55,-0.03070236443770717
1-2,0,700,0,15,N,0,0.0790849016385265
1-2,0,700,0,15,N,1,0.014311321437491423
1-2,0,700,0,15,N,2,-0.33805792049738165
1-2,0,700,0,15,N,3,0.5593002396074481
1-2,0,700,0,15,N,4,0.6332172099791511
1-2,0,700,0,15,N,5,-0.402645574607222
1-2,0,700,0,15,N,6,0.6687108281589298
1-2,0,700,0,15,N,7,0.5369519078962932
1-2,0,700,0,15,N,8,-0.8543288611487279
1-2,0,700,0,15,N,9,0.3182841372495731
1-2,0,700,0,15,N,10,-0.1145295324305786
1-2,0,700,0,15,N,11,0.07176302129160202
1-2,0,700,0,15,N,12,0.12232940379457907
1-2,0,700,0,15,N,13,0.31935883880493404
1-2,0,700,0,15,N,14,-0.20255283085537334
1-2,0,700,0,15,N,15,0.4185340206643447
1-2,0,700,0,15,N,16,-0.251490131212088
1-2,0,700,0,15,N,17,-0.001566543860823413
1-2,0,700,0,15,N,18,-0.3852889416839353
1-2,0,700,0,15,N,19,-0.10268826597334249
1-2,0,700,0,15,N,20,0.7409145301549911
1-2,0,700,0,15,N,21,-0.42684493617218666
1-2,0,700,0,15,N,22,-0.4911484995383625
1-2,0,700,0,15,N,23,0.7028861550183095
1-2,0,700,0,15,N,24,-0.22473096793715486
1-2,0,700,0,15,N,25,-0.7394866416207289
1-2,0,700,0,15,N,26,0.11187484165912724
1-2,0,700,0,15,N,27,-0.1960672249340376
1-2,0,700,0,15,N,28,0.6310906224666729
1-2,0,700,0,15,N,29,-0.36543595953305674
1-2,0,700,0,15,N,30,0.23222355497547298
1-2,0,700,0,15,N,31,0.12320521141740592
1-2,0,700,0,15,N,32,0.37613704017469507
1-2,0,700,0,15,N,33,0.24718632398526708
1-2,0,700,0,15,N,34,-0.8502022666933677
1-2,0,700,0,15,N,35,0.8219335412639941
1-2,0,700,0,15,N,36,-0.36407103244783634
1-2,0,700,0,15,N,37,-0.6323815040930311
1-2,0,700,0,15,N,38,-0.3085125523855079
1-2,0,700,0,15,N,39,0.005196310360776613
1-2,0,700,0,15,N,40,-0.09140096034869649
1-2,0,700,0,15,N,41,-0.003436003343126435
1-2,0,700,0,15,N,42,0.5451791929681721
1-2,0,700,0,15,N,43,-0.47642209834528165
1-2,0,700,0,15,N,44,-0.2158431214164311
1-2,0,700,0,15,N,45,0.48786160029402614
1-2,0,700,0,15,N,46,-0.3874664487870761
1-2,0,700,0,15,N,47,-0.06930266605421945
1-2,0,700,0,15,N,48,-0.2301126905137633
1-2,0,700,0,15,N,49,-0.40578418593821364
1-2,0,700,0,15,N,50,-0.4406770686238574
1-2,0,700,0,15,N,51,0.01675188117277221
1-2,0,700,0,15,N,52,-0.5548916284609346
1-2,0,700,0,15,N,53,-0.0670876263410948
1-2,0,700,0,15,N,54,0.4775492190866978
1-2,0,700,0,15,N,55,0.845265698342813
1-2,0,700,0,16,N,0,-0.016140851849923876
1-2,0,700,0,16,N,1,-0.5040761674439935
1-2,0,700,0,16,N,2,-0.2333963862946856
1-2,0,700,0,16,N,3,0.8314564344124633
1-2,0,700,0,16,N,4,0.9343880134843352
1-2,0,700,0,16,N,5,0.4239628396882135
1-2,0,700,0,16,N,6,0.19102777940621538
1-2,0,700,0,16,N,7,0.011215257833839932
1-2,0,700,0,16,N,8,0.0671278593111171
1-2,0,700,0,16,N,9,-0.1634526897898469
1-2,0,700,0,16,N,10,0.013905400546979906
1-2,0,700,0,16,N,11,-0.6172391842567805
1-2,0,700,0,16,N,12,0.3026866662303707
1-2,0,700,0,16,N,13,-0.5486606467989606
1-2,0,700,0,16,N,14,0.15394263660300103
1-2,0,700,0,16,N,15,-0.09181139614857159
1-2,0,700,0,16,N,16,0.10599950817435945
1-2,0,700,0,16,N,17,-0.6101866375660339
1-2,0,700,0,16,N,18,-0.6813085523796536
1-2,0,700,0,16,N,19,-0.07851786694072801
1-2,0,700,0,16,N,20,0.4128846561069047
1-2,0,700,0,16,N,21,0.21236346112534804
1-2,0,700,0,16,N,22,0.14027063553438004
1-2,0,700,0,16,N,23,0.5304501854441247
1-2,0,700,0,16,N,24,-0.08651187682507111
1-2,0,700,0,16,N,25,0.3419146446524478
1-2,0,700,0,16,N,26,0.40951811955176093
1-2,0,700,0,16,N,27,-0.3341592329628466
1-2,0,700,0,16,N,28,0.01479791161796237
1-2,0,700,0,16,N,29,0.026134319506666025
1-2,0,700,0,16,N,30,-0.47067678314706674
1-2,0,700,0,16,N,31,-0.16076249965009515
1-2,0,700,0,16,N,32,0.050671579239385145
1-2,0,700,0,16,N,33,-0.30973058388736624
1-2,0,700,0,16,N,34,-0.21175338277175115
1-2,0,700,0,16,N,35,-0.6988358310500669
1-2,0,700,0,16,N,36,-0.18437560744803327
1-2,0,700,0,16,N,37,0.29934987500065774
1-2,0,700,0,16,N,38,-0.5850913366081051
1-2,0,700,0,16,N,39,0.03913626071132448
1-2,0,700,0,16,N,40,0.09652492522432
1-2,0,700,0,16,N,41,0.65295377192608
1-2,0,700,0,16,N,42,0.5257475481865823
1-2,0,700,0,16,N,43,0.43358863044544854
1-2,0,700,0,16,N,44,-0.07936786193388408
1-2,0,700,0,16,N,45,0.26418822441972195
1-2,0,700,0,16,N,46,-0.5385173349871903
1-2,0,700,0,16,N,47,0.192873796856203
1-2,0,700,0,16,N,48,-0.021426906965456065
1-2,0,700,0,16,N,49,-0.33162858333191275
1-2,0,700,0,16,N,50,-0.7113756603517866
1-2,0,700,0,16,N,51,-0.35330514036429683
1-2,0,700,0,16,N,52,0.19824602204240638
1-2,0,700,0,16,N,53,-0.10120462738005058
1-2,0,700,0,16,N,54,0.03482778399398323
1-2,0,700,0,16,N,55,-0.15817152151931055
1-2,0,700,0,17,N,0,0.07566172386650977
1-2,0,700,0,17,N,1,0.08053822887709126
1-2,0,700,0,17,N,2,0.03347735566064872
1-2,0,700,0,17,N,3,-0.9733534193847577
1-2,0,700,0,17,N,4,-0.07280207068010318
1-2,0,700,0,17,N,5,-0.008360436836674867
1-2,0,700,0,17,N,6,-0.3776436294236561
1-2,0,700,0,17,N,7,0.3401427252706789
1-2,0,700,0,17,N,8,-0.5274230647327244
1-2,0,700,0,17,N,9,0.9507729114089644
1-2,0,700,0,17,N,10,0.4081882768435992
1-2,0,700,0,17,N,11,0.654676003462136
1-2,0,700,0,17,N,12,0.1073771046766362
1-2,0,700,0,17,N,13,0.6333928759276987
1-2,0,700,0,17,N,14,0.01346792769046088
1-2,0,700,0,17,N,15,0.3650471947618541
1-2,0,700,0,17,N,16,-0.7520285952195677
1-2,0,700,0,17,N,17,0.39975598308447297
1-2,0,700,0,17,N,18,-0.6195433609138822
1-2,0,700,0,17,N,19,0.6332403847171792
1-2,0,700,0,17,N,20,-0.21097894156085936
1-2,0,700,0,17,N,21,-0.2769007128281449
1-2,0,700,0,17,N,22,-0.2675452235935237
1-2,0,700,0,17,N,23,0.24569453007303602
1-2,0,700,0,17,N,24,0.35185174824912957
1-2,0,700,0,17,N,25,0.3174662349362427
1-2,0,700,0,17,N,26,-0.4868145632254456
1-2,0,700,0,17,N,27,0.011792750850945988
1-2,0,700,0,17,N,28,0.07975598571967867
1-2,0,700,0,17,N,29,-0.4258351725889503
1-2,0,700,0,17,N,30,0.16400058896224068
1-2,0,700,0,17,N,31,-0.18098801568420786
1-2,0,700,0,17,N,32,0.1393476043810108
1-2,0,700,0,17,N,33,0.13324614794813328
1-2,0,700,0,17,N,34,0.46791321371445005
1-2,0,700,0,17,N,35,0.11089387910837926
1-2,0,700,0,17,N,36,0.13785349788594006
1-2,0,700,0,17,N,37,-0.6404736510467149
1-2,0,700,0,17,N,38,-0.35905750304135353
1-2,0,700,0,17,N,39,0.3546204552938531
1-2,0,700,0,17,N,40,-0.8808407704621358
1-2,0,700,0,17,N,41,-0.23761022174893573
1-2,0,700,0,17,N,42,-0.7057453057664478
1-2,0,700,0,17,N,43,0.22370681069534235
1-2,0,700,0,17,N,44,-0.10661974329553672
1-2,0,700,0,17,N,45,0.3209111460472508
1-2,0,700,0,17,N,46,-0.07986476986027272
1-2,0,700,0,17,N,47,-0.05986083270380281
1-2,0,700,0,17,N,48,-0.5245466703210417
1-2,0,700,0,17,N,49,0.5670668212817405
1-2,0,700,0,17,N,50,0.4953457514403146
1-2,0,700,0,17,N,51,-0.010185994090458665
1-2,0,700,0,17,N,52,0.5776770466030395
1-2,0,700,0,17,N,53,0.45140928827406407
1-2,0,700,0,17,N,54,-0.29832328355547444
1-2,0,700,0,17,N,55,-0.7628688537141852
1-2,0,700,0,18,N,0,-0.573227114608434
1-2,0,700,0,18,N,1,0.09574887695842989
1-2,0,700,0,18,N,2,-0.22587771995463898
1-2,0,700,0,18,N,3,0.3444925967836968
1-2,0,700,0,18,N,4,0.14777045455897758
1-2,0,700,0,18,N,5,-0.11546564562560473
1-2,0,700,0,18,N,6,0.5506737208019109
1-2,0,700,0,18,N,7,-0.05828131920847538
1-2,0,700,0,18,N,8,-0.2961538955485926
1-2,0,700,0,18,N,9,0.05991280964427614
1-2,0,700,0,18,N,10,0.06904747196199772
1-2,0,700,0,18,N,11,0.2094786511034388
1-2,0,700,0,18,N,12,0.028437313730977375
1-2,0,700,0,18,N,13,0.6764492031281509
1-2,0,700,0,18,N,14,0.19243654733340057
1-2,0,700,0,18,N,15,0.4344462224810005
1-2,0,700,0,18,N,16,-0.046197403592584445
1-2,0,700,0,18,N,17,0.09191128241660887
1-2,0,700,0,18,N,18,-0.583635492601455
1-2,0,700,0,18,N,19,0.060646854960401876
1-2,0,700,0,18,N,20,0.6220465988238807
1-2,0,700,0,18,N,21,-0.3030177526598176
1-2,0,700,0,18,N,22,-0.09771093098837826
1-2,0,700,0,18,N,23,-0.22972495578707702
1-2,0,700,0,18,N,24,-0.041504236702090136
1-2,0,700,0,18,N,25,-0.2798944955414071
1-2,0,700,0,18,N,26,-0.8611798212967621
1-2,0,700,0,18,N,27,0.17985114877412184
1-2,0,700,0,18,N,28,0.7246961010771158
1-2,0,700,0,18,N,29,-0.5486035198237571
1-2,0,700,0,18,N,30,0.09122609494599121
1-2,0,700,0,18,N,31,0.14454971976048536
1-2,0,700,0,18,N,32,-0.25097323851775233
1-2,0,700,0,18,N,33,-0.05563525597166812
1-2,0,700,0,18,N,34,-0.23113416320009017
1-2,0,700,0,18,N,35,0.03380173556859893
1-2,0,700,0,18,N,36,0.1812337465665115
1-2,0,700,0,18,N,37,0.4414179093756997
1-2,0,700,0,18,N,38,0.19418394731525893
1-2,0,700,0,18,N,39,0.07352388684110978
1-2,0,700,0,18,N,40,0.16709742669205338
1-2,0,700,0,18,N,41,-0.2751719061396521
1-2,0,700,0,18,N,42,-0.03773526583286366
1-2,0,700,0,18,N,43,0.0844986814090748
1-2,0,700,0,18,N,44,-0.30855962535478243
1-2,0,700,0,18,N,45,0.25186976007009887
1-2,0,700,0,18,N,46,-0.06047910955371667
1-2,0,700,0,18,N,47,0.0838764907674807
1-2,0,700,0,18,N,48,-0.029925717443701923
1-2,0,700,0,18,N,49,-0.23674644636783349
1-2,0,700,0,18,N,50,-0.42103510013686746
1-2,0,700,0,18,N,51,0.27712141768689885
1-2,0,700,0,18,N,52,-0.5904830393460947
1-2,0,700,0,18,N,53,-0.3515012277853316
1-2,0,700,0,18,N,54,0.5518023435341431
1-2,0,700,0,18,N,55,-0.24422066013953972
1-2,0,700,0,19,N,0,0.13080863755619004
1-2,0,700,0,19,N,1,-0.6449464525253724
1-2,0,700,0,19,N,2,0.04534108439634987
1-2,0,700,0,19,N,3,-0.5546731624923426
1-2,0,700,0,19,N,4,0.05046435098892883
1-2,0,700,0,19,N,5,0.03422432479315883
1-2,0,700,0,19,N,6,0.2125923379740974
1-2,0,700,0,19,N,7,0.16043397516363883
1-2,0,700,0,19,N,8,-0.6179549445189293
1-2,0,700,0,19,N,9,-0.5352051834071823
1-2,0,700,0,19,N,10,-0.4660521081482595
1-2,0,700,0,19,N,11,0.14397956828169228
1-2,0,700,0,19,N,12,-0.10486422999881814
1-2,0,700,0,19,N,13,-0.36694920651912155
1-2,0,700,0,19,N,14,-0.327455688853389
1-2,0,700,0,19,N,15,-0.4006412464251936
1-2,0,700,0,19,N,16,0.1422781361453832
1-2,0,700,0,19,N,17,-0.15956107645702244
1-2,0,700,0,19,N,18,0.31822665614664886
1-2,0,700,0,19,N,19,-0.5237263573419616
1-2,0,700,0,19,N,20,-0.3886911916770179
1-2,0,700,0,19,N,21,-0.19736907811655363
1-2,0,700,0,19,N,22,0.07778861921521023
1-2,0,700,0,19,N,23,-0.24414441479823606
